region,edu,sex,agest,lf_rate,lf_rate_goal
MT,e2,f,15,0.220653223,0.443404763
MT,e3,f,15,0.220653223,0.443404763
MT,e4,f,15,0.220653223,0.443404763
MT,e5,f,15,0.297551974,0.767092184
MT,e6,f,15,0.40921288,1
MT,e1,m,15,0.259645814,0.346183909
MT,e2,m,15,0.259645814,0.346183909
MT,e3,m,15,0.259645814,0.346183909
MT,e4,m,15,0.259645814,0.346183909
MT,e5,m,15,0.260210356,0.731528073
MT,e6,m,15,0.303552585,0.731528073
MT,e1,f,20,0.720460715,0.535710077
MT,e2,f,20,0.720460715,0.535710077
MT,e3,f,20,0.720460715,0.535710077
MT,e4,f,20,0.720460715,0.535710077
MT,e5,f,20,0.652395756,0.759692529
MT,e6,f,20,0.818098218,0.697649304
MT,e1,m,20,0.913625838,0.714002535
MT,e2,m,20,0.913625838,0.714002535
MT,e3,m,20,0.913625838,0.714002535
MT,e4,m,20,0.913625838,0.714002535
MT,e5,m,20,0.657469181,0.807033397
MT,e6,m,20,0.822691293,0.588001503
MT,e1,f,25,0.662870269,0.593883189
MT,e2,f,25,0.662870269,0.593883189
MT,e3,f,25,0.662870269,0.593883189
MT,e4,f,25,0.662870269,0.593883189
MT,e5,f,25,0.879588376,0.848603955
MT,e6,f,25,0.945854199,0.859228037
MT,e1,m,25,0.941551169,0.75950542
MT,e2,m,25,0.941551169,0.75950542
MT,e3,m,25,0.941551169,0.75950542
MT,e4,m,25,0.941551169,0.75950542
MT,e5,m,25,0.952425748,0.931559481
MT,e6,m,25,0.965420401,0.859743896
MT,e1,f,30,0.518417374,0.753691107
MT,e2,f,30,0.518417374,0.753691107
MT,e3,f,30,0.518417374,0.753691107
MT,e4,f,30,0.518417374,0.753691107
MT,e5,f,30,0.823498335,0.91503786
MT,e6,f,30,0.894337852,0.928284899
MT,e1,m,30,0.96447179,0.834653117
MT,e2,m,30,0.96447179,0.834653117
MT,e3,m,30,0.96447179,0.834653117
MT,e4,m,30,0.96447179,0.834653117
MT,e5,m,30,0.980036836,0.950109994
MT,e6,m,30,0.986484419,0.956820986
MT,e1,f,35,0.524294915,0.719896242
MT,e2,f,35,0.524294915,0.719896242
MT,e3,f,35,0.524294915,0.719896242
MT,e4,f,35,0.524294915,0.719896242
MT,e5,f,35,0.811357759,0.912983183
MT,e6,f,35,0.898053998,0.937351353
MT,e1,m,35,0.961259192,0.915884988
MT,e2,m,35,0.961259192,0.915884988
MT,e3,m,35,0.961259192,0.915884988
MT,e4,m,35,0.961259192,0.915884988
MT,e5,m,35,0.984657675,0.957969657
MT,e6,m,35,0.992338594,0.970538919
MT,e1,f,40,0.504065864,0.740746033
MT,e2,f,40,0.504065864,0.740746033
MT,e3,f,40,0.504065864,0.740746033
MT,e4,f,40,0.504065864,0.740746033
MT,e5,f,40,0.828651834,0.894912017
MT,e6,f,40,0.879749724,0.957699838
MT,e1,m,40,0.947404219,0.864867597
MT,e2,m,40,0.947404219,0.864867597
MT,e3,m,40,0.947404219,0.864867597
MT,e4,m,40,0.947404219,0.864867597
MT,e5,m,40,0.976200658,0.962069906
MT,e6,m,40,0.993384255,0.982638661
MT,e1,f,45,0.468714716,0.766627337
MT,e2,f,45,0.468714716,0.766627337
MT,e3,f,45,0.468714716,0.766627337
MT,e4,f,45,0.468714716,0.766627337
MT,e5,f,45,0.807356167,0.900206478
MT,e6,f,45,0.856124926,0.95567956
MT,e1,m,45,0.918089667,0.858912678
MT,e2,m,45,0.918089667,0.858912678
MT,e3,m,45,0.918089667,0.858912678
MT,e4,m,45,0.918089667,0.858912678
MT,e5,m,45,0.974760377,0.95550404
MT,e6,m,45,0.969434011,0.969299384
MT,e1,f,50,0.385163222,0.727647977
MT,e2,f,50,0.385163222,0.727647977
MT,e3,f,50,0.385163222,0.727647977
MT,e4,f,50,0.385163222,0.727647977
MT,e5,f,50,0.724371905,0.898176216
MT,e6,f,50,0.859444221,0.943335721
MT,e1,m,50,0.902666529,0.877024819
MT,e2,m,50,0.902666529,0.877024819
MT,e3,m,50,0.902666529,0.877024819
MT,e4,m,50,0.902666529,0.877024819
MT,e5,m,50,0.9683691,0.931208125
MT,e6,m,50,0.976933514,0.972464329
MT,e1,f,55,0.293875066,0.722406023
MT,e2,f,55,0.293875066,0.722406023
MT,e3,f,55,0.293875066,0.722406023
MT,e4,f,55,0.293875066,0.722406023
MT,e5,f,55,0.630862612,0.867767088
MT,e6,f,55,0.81682675,0.932138931
MT,e1,m,55,0.83780967,0.848878184
MT,e2,m,55,0.83780967,0.848878184
MT,e3,m,55,0.83780967,0.848878184
MT,e4,m,55,0.83780967,0.848878184
MT,e5,m,55,0.926354859,0.912073023
MT,e6,m,55,0.9475632,0.948181296
MT,e1,f,60,0.132353771,0.602966457
MT,e2,f,60,0.132353771,0.602966457
MT,e3,f,60,0.132353771,0.602966457
MT,e4,f,60,0.132353771,0.602966457
MT,e5,f,60,0.323337971,0.66766474
MT,e6,f,60,0.416206578,0.798278366
MT,e1,m,60,0.37266885,0.693750146
MT,e2,m,60,0.37266885,0.693750146
MT,e3,m,60,0.37266885,0.693750146
MT,e4,m,60,0.37266885,0.693750146
MT,e5,m,60,0.5731145,0.736631593
MT,e6,m,60,0.540338487,0.833440617
MT,e1,f,65,0.029452224,0.115492289
MT,e2,f,65,0.029452224,0.115492289
MT,e3,f,65,0.029452224,0.115492289
MT,e4,f,65,0.029452224,0.115492289
MT,e5,f,65,0.068649693,0.159082405
MT,e6,f,65,0.122285458,0.255672072
MT,e1,m,65,0.109876221,0.232167918
MT,e2,m,65,0.109876221,0.232167918
MT,e3,m,65,0.109876221,0.232167918
MT,e4,m,65,0.109876221,0.232167918
MT,e5,m,65,0.236349454,0.238247291
MT,e6,m,65,0.243529625,0.365426378
MT,e1,f,70,0.00598093,0.033372994
MT,e2,f,70,0.00598093,0.033372994
MT,e3,f,70,0.00598093,0.033372994
MT,e4,f,70,0.00598093,0.033372994
MT,e5,f,70,0.034770036,0.088630474
MT,e6,f,70,0.036806184,0.130024106
MT,e1,m,70,0.056488651,0.104846391
MT,e2,m,70,0.056488651,0.104846391
MT,e3,m,70,0.056488651,0.104846391
MT,e4,m,70,0.056488651,0.104846391
MT,e5,m,70,0.175411854,0.132394402
MT,e6,m,70,0.181860138,0.203497401
NL,e1,f,15,0.60055022,0.443404763
NL,e2,f,15,0.60055022,0.443404763
NL,e3,f,15,0.60055022,0.443404763
NL,e4,f,15,0.60055022,0.443404763
NL,e5,f,15,0.714361825,0.767092184
NL,e6,f,15,0.586354745,1
NL,e1,m,15,0.579126568,0.346183909
NL,e2,m,15,0.579126568,0.346183909
NL,e3,m,15,0.579126568,0.346183909
NL,e4,m,15,0.579126568,0.346183909
NL,e5,m,15,0.695363944,0.731528073
NL,e6,m,15,0.546173754,0.731528073
NL,e1,f,20,0.637239626,0.535710077
NL,e2,f,20,0.637239626,0.535710077
NL,e3,f,20,0.637239626,0.535710077
NL,e4,f,20,0.637239626,0.535710077
NL,e5,f,20,0.770665084,0.759692529
NL,e6,f,20,0.800154943,0.697649304
NL,e1,m,20,0.736537947,0.714002535
NL,e2,m,20,0.736537947,0.714002535
NL,e3,m,20,0.736537947,0.714002535
NL,e4,m,20,0.736537947,0.714002535
NL,e5,m,20,0.761008073,0.807033397
NL,e6,m,20,0.739804802,0.588001503
NL,e1,f,25,0.595183987,0.593883189
NL,e2,f,25,0.595183987,0.593883189
NL,e3,f,25,0.595183987,0.593883189
NL,e4,f,25,0.595183987,0.593883189
NL,e5,f,25,0.847298077,0.848603955
NL,e6,f,25,0.921365965,0.859228037
NL,e1,m,25,0.797198522,0.75950542
NL,e2,m,25,0.797198522,0.75950542
NL,e3,m,25,0.797198522,0.75950542
NL,e4,m,25,0.797198522,0.75950542
NL,e5,m,25,0.897547179,0.931559481
NL,e6,m,25,0.920377327,0.859743896
NL,e1,f,30,0.580886155,0.753691107
NL,e2,f,30,0.580886155,0.753691107
NL,e3,f,30,0.580886155,0.753691107
NL,e4,f,30,0.580886155,0.753691107
NL,e5,f,30,0.819000291,0.91503786
NL,e6,f,30,0.926124277,0.928284899
NL,e1,m,30,0.826713485,0.834653117
NL,e2,m,30,0.826713485,0.834653117
NL,e3,m,30,0.826713485,0.834653117
NL,e4,m,30,0.826713485,0.834653117
NL,e5,m,30,0.933138102,0.950109994
NL,e6,m,30,0.973554708,0.956820986
NL,e1,f,35,0.579882289,0.719896242
NL,e2,f,35,0.579882289,0.719896242
NL,e3,f,35,0.579882289,0.719896242
NL,e4,f,35,0.579882289,0.719896242
NL,e5,f,35,0.822903037,0.912983183
NL,e6,f,35,0.910617465,0.937351353
NL,e1,m,35,0.856220181,0.915884988
NL,e2,m,35,0.856220181,0.915884988
NL,e3,m,35,0.856220181,0.915884988
NL,e4,m,35,0.856220181,0.915884988
NL,e5,m,35,0.936100298,0.957969657
NL,e6,m,35,0.9766641,0.970538919
NL,e1,f,40,0.608671678,0.740746033
NL,e2,f,40,0.608671678,0.740746033
NL,e3,f,40,0.608671678,0.740746033
NL,e4,f,40,0.608671678,0.740746033
NL,e5,f,40,0.817421645,0.894912017
NL,e6,f,40,0.904292117,0.957699838
NL,e1,m,40,0.833828628,0.864867597
NL,e2,m,40,0.833828628,0.864867597
NL,e3,m,40,0.833828628,0.864867597
NL,e4,m,40,0.833828628,0.864867597
NL,e5,m,40,0.920642765,0.962069906
NL,e6,m,40,0.972755177,0.982638661
NL,e1,f,45,0.643913977,0.766627337
NL,e2,f,45,0.643913977,0.766627337
NL,e3,f,45,0.643913977,0.766627337
NL,e4,f,45,0.643913977,0.766627337
NL,e5,f,45,0.846527027,0.900206478
NL,e6,f,45,0.910043886,0.95567956
NL,e1,m,45,0.818819229,0.858912678
NL,e2,m,45,0.818819229,0.858912678
NL,e3,m,45,0.818819229,0.858912678
NL,e4,m,45,0.818819229,0.858912678
NL,e5,m,45,0.924948357,0.95550404
NL,e6,m,45,0.974141445,0.969299384
NL,e1,f,50,0.613005056,0.727647977
NL,e2,f,50,0.613005056,0.727647977
NL,e3,f,50,0.613005056,0.727647977
NL,e4,f,50,0.613005056,0.727647977
NL,e5,f,50,0.822844933,0.898176216
NL,e6,f,50,0.898459959,0.943335721
NL,e1,m,50,0.825531645,0.877024819
NL,e2,m,50,0.825531645,0.877024819
NL,e3,m,50,0.825531645,0.877024819
NL,e4,m,50,0.825531645,0.877024819
NL,e5,m,50,0.911069667,0.931208125
NL,e6,m,50,0.957019909,0.972464329
NL,e1,f,55,0.528888731,0.722406023
NL,e2,f,55,0.528888731,0.722406023
NL,e3,f,55,0.528888731,0.722406023
NL,e4,f,55,0.528888731,0.722406023
NL,e5,f,55,0.73461469,0.867767088
NL,e6,f,55,0.84652068,0.932138931
NL,e1,m,55,0.765200191,0.848878184
NL,e2,m,55,0.765200191,0.848878184
NL,e3,m,55,0.765200191,0.848878184
NL,e4,m,55,0.765200191,0.848878184
NL,e5,m,55,0.870951131,0.912073023
NL,e6,m,55,0.934800227,0.948181296
NL,e1,f,60,0.351437454,0.602966457
NL,e2,f,60,0.351437454,0.602966457
NL,e3,f,60,0.351437454,0.602966457
NL,e4,f,60,0.351437454,0.602966457
NL,e5,f,60,0.512243253,0.66766474
NL,e6,f,60,0.636899744,0.798278366
NL,e1,m,60,0.614725862,0.693750146
NL,e2,m,60,0.614725862,0.693750146
NL,e3,m,60,0.614725862,0.693750146
NL,e4,m,60,0.614725862,0.693750146
NL,e5,m,60,0.697544616,0.736631593
NL,e6,m,60,0.77888712,0.833440617
NL,e1,f,65,0.066050857,0.115492289
NL,e2,f,65,0.066050857,0.115492289
NL,e3,f,65,0.066050857,0.115492289
NL,e4,f,65,0.066050857,0.115492289
NL,e5,f,65,0.094918057,0.159082405
NL,e6,f,65,0.153460755,0.255672072
NL,e1,m,65,0.157372349,0.232167918
NL,e2,m,65,0.157372349,0.232167918
NL,e3,m,65,0.157372349,0.232167918
NL,e4,m,65,0.157372349,0.232167918
NL,e5,m,65,0.224427882,0.238247291
NL,e6,m,65,0.301110599,0.365426378
NL,e1,f,70,0.022172186,0.033372994
NL,e2,f,70,0.022172186,0.033372994
NL,e3,f,70,0.022172186,0.033372994
NL,e4,f,70,0.022172186,0.033372994
NL,e5,f,70,0.036612643,0.088630474
NL,e6,f,70,0.058428903,0.130024106
NL,e1,m,70,0.074328998,0.104846391
NL,e2,m,70,0.074328998,0.104846391
NL,e3,m,70,0.074328998,0.104846391
NL,e4,m,70,0.074328998,0.104846391
NL,e5,m,70,0.102654495,0.132394402
NL,e6,m,70,0.151331708,0.203497401
PL,e1,f,15,0.022633202,0.443404763
PL,e2,f,15,0.022633202,0.443404763
PL,e3,f,15,0.022633202,0.443404763
PL,e4,f,15,0.022633202,0.443404763
PL,e5,f,15,0.240243683,0.767092184
PL,e6,f,15,0,1
PL,e1,m,15,0.040982402,0.346183909
PL,e2,m,15,0.040982402,0.346183909
PL,e3,m,15,0.040982402,0.346183909
PL,e4,m,15,0.040982402,0.346183909
PL,e5,m,15,0.372835421,0.731528073
PL,e6,m,15,0.372835421,0.731528073
PL,e1,f,20,0.24505314,0.535710077
PL,e2,f,20,0.24505314,0.535710077
PL,e3,f,20,0.24505314,0.535710077
PL,e4,f,20,0.24505314,0.535710077
PL,e5,f,20,0.479929808,0.759692529
PL,e6,f,20,0.634883676,0.697649304
PL,e1,m,20,0.534438172,0.714002535
PL,e2,m,20,0.534438172,0.714002535
PL,e3,m,20,0.534438172,0.714002535
PL,e4,m,20,0.534438172,0.714002535
PL,e5,m,20,0.682064159,0.807033397
PL,e6,m,20,0.63930494,0.588001503
PL,e1,f,25,0.331528701,0.593883189
PL,e2,f,25,0.331528701,0.593883189
PL,e3,f,25,0.331528701,0.593883189
PL,e4,f,25,0.331528701,0.593883189
PL,e5,f,25,0.645094336,0.848603955
PL,e6,f,25,0.866994835,0.859228037
PL,e1,m,25,0.706462547,0.75950542
PL,e2,m,25,0.706462547,0.75950542
PL,e3,m,25,0.706462547,0.75950542
PL,e4,m,25,0.706462547,0.75950542
PL,e5,m,25,0.934569363,0.931559481
PL,e6,m,25,0.945063702,0.859743896
PL,e1,f,30,0.385414345,0.753691107
PL,e2,f,30,0.385414345,0.753691107
PL,e3,f,30,0.385414345,0.753691107
PL,e4,f,30,0.385414345,0.753691107
PL,e5,f,30,0.67045287,0.91503786
PL,e6,f,30,0.871086543,0.928284899
PL,e1,m,30,0.682364835,0.834653117
PL,e2,m,30,0.682364835,0.834653117
PL,e3,m,30,0.682364835,0.834653117
PL,e4,m,30,0.682364835,0.834653117
PL,e5,m,30,0.942168884,0.950109994
PL,e6,m,30,0.979794873,0.956820986
PL,e1,f,35,0.485617706,0.719896242
PL,e2,f,35,0.485617706,0.719896242
PL,e3,f,35,0.485617706,0.719896242
PL,e4,f,35,0.485617706,0.719896242
PL,e5,f,35,0.724144351,0.912983183
PL,e6,f,35,0.891618629,0.937351353
PL,e1,m,35,0.716266381,0.915884988
PL,e2,m,35,0.716266381,0.915884988
PL,e3,m,35,0.716266381,0.915884988
PL,e4,m,35,0.716266381,0.915884988
PL,e5,m,35,0.93836616,0.957969657
PL,e6,m,35,0.981930133,0.970538919
PL,e1,f,40,0.525124191,0.740746033
PL,e2,f,40,0.525124191,0.740746033
PL,e3,f,40,0.525124191,0.740746033
PL,e4,f,40,0.525124191,0.740746033
PL,e5,f,40,0.783131065,0.894912017
PL,e6,f,40,0.930354298,0.957699838
PL,e1,m,40,0.730441209,0.864867597
PL,e2,m,40,0.730441209,0.864867597
PL,e3,m,40,0.730441209,0.864867597
PL,e4,m,40,0.730441209,0.864867597
PL,e5,m,40,0.926210124,0.962069906
PL,e6,m,40,0.977678128,0.982638661
PL,e1,f,45,0.564512948,0.766627337
PL,e2,f,45,0.564512948,0.766627337
PL,e3,f,45,0.564512948,0.766627337
PL,e4,f,45,0.564512948,0.766627337
PL,e5,f,45,0.792962147,0.900206478
PL,e6,f,45,0.943683024,0.95567956
PL,e1,m,45,0.720246675,0.858912678
PL,e2,m,45,0.720246675,0.858912678
PL,e3,m,45,0.720246675,0.858912678
PL,e4,m,45,0.720246675,0.858912678
PL,e5,m,45,0.883890557,0.95550404
PL,e6,m,45,0.962950618,0.969299384
PL,e1,f,50,0.510567135,0.727647977
PL,e2,f,50,0.510567135,0.727647977
PL,e3,f,50,0.510567135,0.727647977
PL,e4,f,50,0.510567135,0.727647977
PL,e5,f,50,0.732443316,0.898176216
PL,e6,f,50,0.926310554,0.943335721
PL,e1,m,50,0.675846375,0.877024819
PL,e2,m,50,0.675846375,0.877024819
PL,e3,m,50,0.675846375,0.877024819
PL,e4,m,50,0.675846375,0.877024819
PL,e5,m,50,0.812806236,0.931208125
PL,e6,m,50,0.927781228,0.972464329
PL,e1,f,55,0.358969859,0.722406023
PL,e2,f,55,0.358969859,0.722406023
PL,e3,f,55,0.358969859,0.722406023
PL,e4,f,55,0.358969859,0.722406023
PL,e5,f,55,0.547190735,0.867767088
PL,e6,f,55,0.788156292,0.932138931
PL,e1,m,55,0.582229731,0.848878184
PL,e2,m,55,0.582229731,0.848878184
PL,e3,m,55,0.582229731,0.848878184
PL,e4,m,55,0.582229731,0.848878184
PL,e5,m,55,0.71924804,0.912073023
PL,e6,m,55,0.861290071,0.948181296
PL,e1,f,60,0.09098724,0.602966457
PL,e2,f,60,0.09098724,0.602966457
PL,e3,f,60,0.09098724,0.602966457
PL,e4,f,60,0.09098724,0.602966457
PL,e5,f,60,0.164111512,0.66766474
PL,e6,f,60,0.38381187,0.798278366
PL,e1,m,60,0.295276838,0.693750146
PL,e2,m,60,0.295276838,0.693750146
PL,e3,m,60,0.295276838,0.693750146
PL,e4,m,60,0.295276838,0.693750146
PL,e5,m,60,0.450888638,0.736631593
PL,e6,m,60,0.715438145,0.833440617
PL,e1,f,65,0.030931661,0.115492289
PL,e2,f,65,0.030931661,0.115492289
PL,e3,f,65,0.030931661,0.115492289
PL,e4,f,65,0.030931661,0.115492289
PL,e5,f,65,0.051389979,0.159082405
PL,e6,f,65,0.151393786,0.255672072
PL,e1,m,65,0.073462281,0.232167918
PL,e2,m,65,0.073462281,0.232167918
PL,e3,m,65,0.073462281,0.232167918
PL,e4,m,65,0.073462281,0.232167918
PL,e5,m,65,0.131559564,0.238247291
PL,e6,m,65,0.346429089,0.365426378
PL,e1,f,70,0.013436214,0.033372994
PL,e2,f,70,0.013436214,0.033372994
PL,e3,f,70,0.013436214,0.033372994
PL,e4,f,70,0.013436214,0.033372994
PL,e5,f,70,0.02062197,0.088630474
PL,e6,f,70,0.067582421,0.130024106
PL,e1,m,70,0.037554761,0.104846391
PL,e2,m,70,0.037554761,0.104846391
PL,e3,m,70,0.037554761,0.104846391
PL,e4,m,70,0.037554761,0.104846391
PL,e5,m,70,0.055025693,0.132394402
PL,e6,m,70,0.153960244,0.203497401
PT,e1,f,15,0.052279104,0.443404763
PT,e2,f,15,0.052279104,0.443404763
PT,e3,f,15,0.052279104,0.443404763
PT,e4,f,15,0.052279104,0.443404763
PT,e5,f,15,0.225032685,0.767092184
PT,e6,f,15,0.837240943,1
PT,e1,m,15,0.083081497,0.346183909
PT,e2,m,15,0.083081497,0.346183909
PT,e3,m,15,0.083081497,0.346183909
PT,e4,m,15,0.083081497,0.346183909
PT,e5,m,15,0.256742618,0.731528073
PT,e6,m,15,0.547880491,0.731528073
PT,e1,f,20,0.653679955,0.535710077
PT,e2,f,20,0.653679955,0.535710077
PT,e3,f,20,0.653679955,0.535710077
PT,e4,f,20,0.653679955,0.535710077
PT,e5,f,20,0.491556135,0.759692529
PT,e6,f,20,0.625692017,0.697649304
PT,e1,m,20,0.719840642,0.714002535
PT,e2,m,20,0.719840642,0.714002535
PT,e3,m,20,0.719840642,0.714002535
PT,e4,m,20,0.719840642,0.714002535
PT,e5,m,20,0.560216044,0.807033397
PT,e6,m,20,0.533998326,0.588001503
PT,e1,f,25,0.790821475,0.593883189
PT,e2,f,25,0.790821475,0.593883189
PT,e3,f,25,0.790821475,0.593883189
PT,e4,f,25,0.790821475,0.593883189
PT,e5,f,25,0.883564345,0.848603955
PT,e6,f,25,0.906232223,0.859228037
PT,e1,m,25,0.880648655,0.75950542
PT,e2,m,25,0.880648655,0.75950542
PT,e3,m,25,0.880648655,0.75950542
PT,e4,m,25,0.880648655,0.75950542
PT,e5,m,25,0.864054752,0.931559481
PT,e6,m,25,0.868654834,0.859743896
PT,e1,f,30,0.845200386,0.753691107
PT,e2,f,30,0.845200386,0.753691107
PT,e3,f,30,0.845200386,0.753691107
PT,e4,f,30,0.845200386,0.753691107
PT,e5,f,30,0.920037044,0.91503786
PT,e6,f,30,0.952352126,0.928284899
PT,e1,m,30,0.895964605,0.834653117
PT,e2,m,30,0.895964605,0.834653117
PT,e3,m,30,0.895964605,0.834653117
PT,e4,m,30,0.895964605,0.834653117
PT,e5,m,30,0.957609477,0.950109994
PT,e6,m,30,0.960053481,0.956820986
PT,e1,f,35,0.838289718,0.719896242
PT,e2,f,35,0.838289718,0.719896242
PT,e3,f,35,0.838289718,0.719896242
PT,e4,f,35,0.838289718,0.719896242
PT,e5,f,35,0.926493155,0.912983183
PT,e6,f,35,0.956647545,0.937351353
PT,e1,m,35,0.915625989,0.915884988
PT,e2,m,35,0.915625989,0.915884988
PT,e3,m,35,0.915625989,0.915884988
PT,e4,m,35,0.915625989,0.915884988
PT,e5,m,35,0.966494644,0.957969657
PT,e6,m,35,0.980584866,0.970538919
PT,e1,f,40,0.798787962,0.740746033
PT,e2,f,40,0.798787962,0.740746033
PT,e3,f,40,0.798787962,0.740746033
PT,e4,f,40,0.798787962,0.740746033
PT,e5,f,40,0.924221548,0.894912017
PT,e6,f,40,0.955394481,0.957699838
PT,e1,m,40,0.924238417,0.864867597
PT,e2,m,40,0.924238417,0.864867597
PT,e3,m,40,0.924238417,0.864867597
PT,e4,m,40,0.924238417,0.864867597
PT,e5,m,40,0.972347378,0.962069906
PT,e6,m,40,0.977401825,0.982638661
PT,e1,f,45,0.784879062,0.766627337
PT,e2,f,45,0.784879062,0.766627337
PT,e3,f,45,0.784879062,0.766627337
PT,e4,f,45,0.784879062,0.766627337
PT,e5,f,45,0.90139375,0.900206478
PT,e6,f,45,0.951964685,0.95567956
PT,e1,m,45,0.901361257,0.858912678
PT,e2,m,45,0.901361257,0.858912678
PT,e3,m,45,0.901361257,0.858912678
PT,e4,m,45,0.901361257,0.858912678
PT,e5,m,45,0.95933438,0.95550404
PT,e6,m,45,0.979197372,0.969299384
PT,e1,f,50,0.70798588,0.727647977
PT,e2,f,50,0.70798588,0.727647977
PT,e3,f,50,0.70798588,0.727647977
PT,e4,f,50,0.70798588,0.727647977
PT,e5,f,50,0.859234681,0.898176216
PT,e6,f,50,0.948106979,0.943335721
PT,e1,m,50,0.868416527,0.877024819
PT,e2,m,50,0.868416527,0.877024819
PT,e3,m,50,0.868416527,0.877024819
PT,e4,m,50,0.868416527,0.877024819
PT,e5,m,50,0.923874002,0.931208125
PT,e6,m,50,0.961604955,0.972464329
PT,e1,f,55,0.59114776,0.722406023
PT,e2,f,55,0.59114776,0.722406023
PT,e3,f,55,0.59114776,0.722406023
PT,e4,f,55,0.59114776,0.722406023
PT,e5,f,55,0.777357538,0.867767088
PT,e6,f,55,0.852974992,0.932138931
PT,e1,m,55,0.780862387,0.848878184
PT,e2,m,55,0.780862387,0.848878184
PT,e3,m,55,0.780862387,0.848878184
PT,e4,m,55,0.780862387,0.848878184
PT,e5,m,55,0.823572361,0.912073023
PT,e6,m,55,0.907143533,0.948181296
PT,e1,f,60,0.368493707,0.602966457
PT,e2,f,60,0.368493707,0.602966457
PT,e3,f,60,0.368493707,0.602966457
PT,e4,f,60,0.368493707,0.602966457
PT,e5,f,60,0.495640988,0.66766474
PT,e6,f,60,0.493564015,0.798278366
PT,e1,m,60,0.511214561,0.693750146
PT,e2,m,60,0.511214561,0.693750146
PT,e3,m,60,0.511214561,0.693750146
PT,e4,m,60,0.511214561,0.693750146
PT,e5,m,60,0.546170032,0.736631593
PT,e6,m,60,0.681425656,0.833440617
PT,e1,f,65,0.142178515,0.115492289
PT,e2,f,65,0.142178515,0.115492289
PT,e3,f,65,0.142178515,0.115492289
PT,e4,f,65,0.142178515,0.115492289
PT,e5,f,65,0.147085581,0.159082405
PT,e6,f,65,0.16680079,0.255672072
PT,e1,m,65,0.260032015,0.232167918
PT,e2,m,65,0.260032015,0.232167918
PT,e3,m,65,0.260032015,0.232167918
PT,e4,m,65,0.260032015,0.232167918
PT,e5,m,65,0.221777476,0.238247291
PT,e6,m,65,0.348359549,0.365426378
PT,e1,f,70,0.080805108,0.033372994
PT,e2,f,70,0.080805108,0.033372994
PT,e3,f,70,0.080805108,0.033372994
PT,e4,f,70,0.080805108,0.033372994
PT,e5,f,70,0.059809501,0.088630474
PT,e6,f,70,0.0584706,0.130024106
PT,e1,m,70,0.185832686,0.104846391
PT,e2,m,70,0.185832686,0.104846391
PT,e3,m,70,0.185832686,0.104846391
PT,e4,m,70,0.185832686,0.104846391
PT,e5,m,70,0.118927074,0.132394402
PT,e6,m,70,0.206963094,0.203497401
RO,e1,f,15,0.063359916,0.443404763
RO,e2,f,15,0.063359916,0.443404763
RO,e3,f,15,0.063359916,0.443404763
RO,e4,f,15,0.063359916,0.443404763
RO,e5,f,15,0.206258051,0.767092184
RO,e6,f,15,0.206258051,0.767092184
RO,e1,m,15,0.10795125,0.346183909
RO,e2,m,15,0.10795125,0.346183909
RO,e3,m,15,0.10795125,0.346183909
RO,e4,m,15,0.10795125,0.346183909
RO,e5,m,15,0.322205429,0.731528073
RO,e6,m,15,0.322205429,0.731528073
RO,e1,f,20,0.403121033,0.535710077
RO,e2,f,20,0.403121033,0.535710077
RO,e3,f,20,0.403121033,0.535710077
RO,e4,f,20,0.403121033,0.535710077
RO,e5,f,20,0.34692902,0.759692529
RO,e6,f,20,0.620693702,0.697649304
RO,e1,m,20,0.747287017,0.714002535
RO,e2,m,20,0.747287017,0.714002535
RO,e3,m,20,0.747287017,0.714002535
RO,e4,m,20,0.747287017,0.714002535
RO,e5,m,20,0.495449338,0.807033397
RO,e6,m,20,0.645484296,0.588001503
RO,e1,f,25,0.465659121,0.593883189
RO,e2,f,25,0.465659121,0.593883189
RO,e3,f,25,0.465659121,0.593883189
RO,e4,f,25,0.465659121,0.593883189
RO,e5,f,25,0.685546,0.848603955
RO,e6,f,25,0.888475804,0.859228037
RO,e1,m,25,0.821424633,0.75950542
RO,e2,m,25,0.821424633,0.75950542
RO,e3,m,25,0.821424633,0.75950542
RO,e4,m,25,0.821424633,0.75950542
RO,e5,m,25,0.904959664,0.931559481
RO,e6,m,25,0.930866279,0.859743896
RO,e1,f,30,0.487595217,0.753691107
RO,e2,f,30,0.487595217,0.753691107
RO,e3,f,30,0.487595217,0.753691107
RO,e4,f,30,0.487595217,0.753691107
RO,e5,f,30,0.714959612,0.91503786
RO,e6,f,30,0.91480996,0.928284899
RO,e1,m,30,0.827739022,0.834653117
RO,e2,m,30,0.827739022,0.834653117
RO,e3,m,30,0.827739022,0.834653117
RO,e4,m,30,0.827739022,0.834653117
RO,e5,m,30,0.951321834,0.950109994
RO,e6,m,30,0.987126755,0.956820986
RO,e1,f,35,0.533651946,0.719896242
RO,e2,f,35,0.533651946,0.719896242
RO,e3,f,35,0.533651946,0.719896242
RO,e4,f,35,0.533651946,0.719896242
RO,e5,f,35,0.756695114,0.912983183
RO,e6,f,35,0.93551939,0.937351353
RO,e1,m,35,0.856951814,0.915884988
RO,e2,m,35,0.856951814,0.915884988
RO,e3,m,35,0.856951814,0.915884988
RO,e4,m,35,0.856951814,0.915884988
RO,e5,m,35,0.960635712,0.957969657
RO,e6,m,35,0.988846198,0.970538919
RO,e1,f,40,0.546787975,0.740746033
